,boorid,locatie,minlon,maxlon,minlat,maxlat,pnt_id,pnt_lon,pnt_lat
0,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L901P211654,6.62239,52.436535
1,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L426288P207005,6.597176,52.419008
2,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L426330P206956,6.596848,52.419065
3,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L427305P207169,6.597545,52.421345
4,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L427343P207192,6.597665,52.421443
5,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L427330P207147,6.597385,52.421382
6,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L427325P207172,6.597566,52.421392
7,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L427414P207193,6.597627,52.4216
8,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L431121P207376,6.596349,52.429821
9,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L439552P208066,6.595125,52.448711
10,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L438033P208582,6.599431,52.445762
11,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L440151P208533,6.597714,52.45035
12,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L440204P208582,6.597978,52.450499
13,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L440211P208568,6.597881,52.450504
14,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L434666P211866,6.622523,52.440737
15,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L435434P211880,6.622112,52.442424
16,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L435494P211910,6.622287,52.442579
17,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L435709P211965,6.622544,52.443092
18,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L435774P211898,6.622004,52.443179
19,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L435765P211907,6.622073,52.443166
20,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L436017P211555,6.619665,52.443468
21,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L436118P211551,6.619591,52.443688
22,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L436178P211907,6.621886,52.444077
23,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L436209P211999,6.622388,52.444204
24,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L436211P211494,6.619212,52.443854
25,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L436190P212000,6.622411,52.444163
26,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L436233P211828,6.621288,52.444134
27,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L436234P211497,6.619121,52.443896
28,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L436243P212096,6.622961,52.444343
29,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L436241P211906,6.621739,52.444204
30,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L436268P211536,6.619425,52.444008
31,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L436273P212034,6.622539,52.444365
32,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L436285P211931,6.621889,52.44432
33,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L436317P211899,6.621698,52.44437
34,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L436315P212113,6.623013,52.444511
35,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L436291P212048,6.622616,52.444415
36,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L436357P211943,6.621922,52.444484
37,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L436363P212178,6.623392,52.444663
38,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L436350P212257,6.623983,52.4447
39,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L436363P212265,6.624063,52.444737
40,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L436348P211901,6.621693,52.44444
41,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L436351P212233,6.623757,52.444677
42,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L436433P212278,6.623971,52.444885
43,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L436426P211944,6.621854,52.444634
44,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L436495P212262,6.623843,52.445011
45,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L436540P212235,6.623632,52.44509
46,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L436531P212247,6.623771,52.445083
47,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L436533P212212,6.623524,52.44506
48,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L436592P212032,6.622357,52.445065
49,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L436688P212260,6.623688,52.445429
50,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L436728P212279,6.623789,52.44553
51,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L436751P212263,6.623716,52.445574
52,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L436783P212009,6.622042,52.445459
53,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L436803P211826,6.620875,52.445375
54,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L436779P211974,6.621898,52.445435
55,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L436801P212159,6.622993,52.445607
56,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L436762P212277,6.623763,52.445604
57,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L436809P211967,6.621751,52.445487
58,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L436841P212167,6.623023,52.4457
59,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L436850P212142,6.622869,52.445704
60,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L436870P212189,6.623155,52.445779
61,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L436893P212184,6.623101,52.445826
62,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L436897P212197,6.62322,52.445848
63,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L436904P212209,6.62324,52.445866
64,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L436918P212215,6.623258,52.445899
65,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L436979P211896,6.621185,52.445807
66,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L436981P211860,6.620993,52.445789
67,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L436994P211873,6.621085,52.445829
68,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L437035P211875,6.621127,52.445926
69,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L437022P211900,6.621186,52.445904
70,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L437029P211855,6.620958,52.445894
71,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L437072P211858,6.620961,52.445991
72,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L437064P211895,6.621142,52.445994
73,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L437074P211874,6.621014,52.446002
74,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L437081P211885,6.621063,52.446023
75,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L437277P211975,6.621518,52.446516
76,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L437295P211971,6.62146,52.446551
77,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L437257P212006,6.621699,52.446491
78,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L437370P211953,6.621346,52.446707
79,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L437396P211874,6.620862,52.446711
80,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L437397P211951,6.621291,52.446762
81,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L435575P211946,6.622408,52.442776
82,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L435643P211879,6.621949,52.442878
83,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L436312P212179,6.623407,52.444549
84,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L436396P211990,6.62214,52.444597
85,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L436512P212007,6.622175,52.444864
86,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L436968P212185,6.623005,52.445985
87,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L436965P211853,6.620906,52.445744
88,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L437320P211976,6.62146,52.446606
89,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L437349P212031,6.621795,52.446709
90,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L437424P211872,6.620735,52.446762
91,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L426484P210222,6.61754,52.42172
92,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L426281P209077,6.610439,52.42047
93,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L426289P209110,6.610561,52.420503
94,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L426271P209069,6.610405,52.420445
95,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L426262P209082,6.610533,52.420438
96,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L426294P209098,6.61056,52.420515
97,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L426334P209004,6.609977,52.42054
98,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L426319P209088,6.61041,52.420554
99,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L426404P209171,6.610885,52.420797
100,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L426437P209115,6.610522,52.420833
101,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L426448P209131,6.610604,52.420865
102,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L426487P210524,6.619458,52.421942
103,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L426467P210521,6.619488,52.4219
104,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L426496P210473,6.619105,52.421922
105,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L426516P210478,6.619233,52.421981
106,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L426507P210521,6.619468,52.421987
107,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L426533P210576,6.619701,52.422072
108,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L426537P210596,6.619859,52.422098
109,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L426523P210530,6.619536,52.422031
110,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L426522P210492,6.619211,52.421993
111,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L426548P210495,6.619186,52.422049
112,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L426543P210528,6.619516,52.422074
113,999,VriezenveenDaarle,6.588365485266638,6.6243005147333625,52.418919485266635,52.45485451473336,L426526P210520,6.619492,52.422032
